Target,VulnerabilityID,Package,InstalledVersion,FixedVersion,Severity,Title,PrimaryURL
usr/bin/mongostat,CVE-2026-42508,golang.org/x/crypto,v0.45.0,0.52.0,HIGH,golang.org/x/crypto/ssh/knownhosts: golang: golang.org/x/crypto/ssh/knownhosts: Revocation bypass via unchecked SignatureKey,https://avd.aquasec.com/nvd/cve-2026-42508
usr/bin/mongostat,CVE-2026-46595,golang.org/x/crypto,v0.45.0,0.52.0,HIGH,golang.org/x/crypto/ssh: golang.org/x/crypto/ssh: Authorization bypass due to skipped source-address validation,https://avd.aquasec.com/nvd/cve-2026-46595
usr/bin/mongostat,CVE-2026-46597,golang.org/x/crypto,v0.45.0,0.52.0,HIGH,golang.org/x/crypto/ssh: golang.org/x/crypto/ssh: Denial of Service via crafted AES-GCM packet decoder inputs,https://avd.aquasec.com/nvd/cve-2026-46597
usr/bin/mongostat,CVE-2026-25681,golang.org/x/net,v0.47.0,0.55.0,HIGH,golang.org/x/net/html: golang.org/x/net/html: Arbitrary code execution via Cross-Site Scripting,https://avd.aquasec.com/nvd/cve-2026-25681
usr/bin/mongostat,CVE-2026-27136,golang.org/x/net,v0.47.0,0.55.0,HIGH,golang.org/x/net/html: golang: golang.org/x/net/html: Cross-Site Scripting via HTML parsing bypass,https://avd.aquasec.com/nvd/cve-2026-27136
usr/bin/mongostat,CVE-2026-33814,golang.org/x/net,v0.47.0,0.53.0,HIGH,net/http/internal/http2: golang: golang.org/x/net: Go HTTP/2: Denial of Service via malformed SETTINGS_MAX_FRAME_SIZE frame,https://avd.aquasec.com/nvd/cve-2026-33814
usr/bin/mongostat,CVE-2026-39821,golang.org/x/net,v0.47.0,0.55.0,HIGH,golang.org/x/net/idna: golang: golang.org/x/net/idna: Privilege escalation via incorrect Punycode label processing,https://avd.aquasec.com/nvd/cve-2026-39821
usr/bin/mongostat,CVE-2026-27145,stdlib,v1.25.9,"1.25.11, 1.26.4",HIGH,crypto/x509: golang: golang crypto/x509: Denial of Service via excessive processing of DNS SAN entries,https://avd.aquasec.com/nvd/cve-2026-27145
usr/bin/mongostat,CVE-2026-33811,stdlib,v1.25.9,"1.25.10, 1.26.3",HIGH,net: golang: Go net package: Denial of Service via long CNAME response in LookupCNAME,https://avd.aquasec.com/nvd/cve-2026-33811
usr/bin/mongostat,CVE-2026-33814,stdlib,v1.25.9,"1.25.10, 1.26.3",HIGH,net/http/internal/http2: golang: golang.org/x/net: Go HTTP/2: Denial of Service via malformed SETTINGS_MAX_FRAME_SIZE frame,https://avd.aquasec.com/nvd/cve-2026-33814
usr/bin/mongostat,CVE-2026-39820,stdlib,v1.25.9,"1.25.10, 1.26.3",HIGH,net/mail: golang: Go net/mail: Denial of Service via crafted email inputs,https://avd.aquasec.com/nvd/cve-2026-39820
usr/bin/mongostat,CVE-2026-39836,stdlib,v1.25.9,"1.25.10, 1.26.3",HIGH,ELSA-2026-22121:  golang security update (IMPORTANT),https://avd.aquasec.com/nvd/cve-2026-39836
usr/bin/mongostat,CVE-2026-42499,stdlib,v1.25.9,"1.25.10, 1.26.3",HIGH,net/mail: golang: net/mail: Denial of Service via pathological email address parsing,https://avd.aquasec.com/nvd/cve-2026-42499
usr/bin/mongostat,CVE-2026-42504,stdlib,v1.25.9,"1.25.11, 1.26.4",HIGH,mime: golang: Golang MIME: Denial of Service via maliciously-crafted MIME header,https://avd.aquasec.com/nvd/cve-2026-42504
usr/bin/mongotop,CVE-2026-39828,golang.org/x/crypto,v0.45.0,0.52.0,HIGH,golang.org/x/crypto/ssh: golang.org/x/crypto/ssh: Unauthorized command execution via discarded SSH permissions,https://avd.aquasec.com/nvd/cve-2026-39828
usr/bin/mongotop,CVE-2026-39829,golang.org/x/crypto,v0.45.0,0.52.0,HIGH,golang.org/x/crypto/ssh: golang.org/x/crypto/ssh: Denial of Service via crafted public key with excessive parameters,https://avd.aquasec.com/nvd/cve-2026-39829
usr/bin/mongotop,CVE-2026-39830,golang.org/x/crypto,v0.45.0,0.52.0,HIGH,golang.org/x/crypto/ssh: golang.org/x/crypto/ssh: Denial of Service via resource leak from unsolicited SSH responses,https://avd.aquasec.com/nvd/cve-2026-39830
usr/bin/mongotop,CVE-2026-39831,golang.org/x/crypto,v0.45.0,0.52.0,HIGH,golang.org/x/crypto/ssh: golang.org/x/crypto/ssh: Security key bypass due to missing user presence check,https://avd.aquasec.com/nvd/cve-2026-39831
usr/bin/mongotop,CVE-2026-39832,golang.org/x/crypto,v0.45.0,0.52.0,HIGH,golang.org/x/crypto/ssh/agent: golang.org/x/crypto/ssh/agent: Security bypass due to improper handling of key restrictions,https://avd.aquasec.com/nvd/cve-2026-39832
usr/bin/mongotop,CVE-2026-39835,golang.org/x/crypto,v0.45.0,0.52.0,HIGH,golang.org/x/crypto/ssh: golang: golang.org/x/crypto/ssh: Denial of Service via crafted SSH certificate,https://avd.aquasec.com/nvd/cve-2026-39835
usr/bin/mongotop,CVE-2026-42508,golang.org/x/crypto,v0.45.0,0.52.0,HIGH,golang.org/x/crypto/ssh/knownhosts: golang: golang.org/x/crypto/ssh/knownhosts: Revocation bypass via unchecked SignatureKey,https://avd.aquasec.com/nvd/cve-2026-42508
usr/bin/mongotop,CVE-2026-46595,golang.org/x/crypto,v0.45.0,0.52.0,HIGH,golang.org/x/crypto/ssh: golang.org/x/crypto/ssh: Authorization bypass due to skipped source-address validation,https://avd.aquasec.com/nvd/cve-2026-46595
usr/bin/mongotop,CVE-2026-46597,golang.org/x/crypto,v0.45.0,0.52.0,HIGH,golang.org/x/crypto/ssh: golang.org/x/crypto/ssh: Denial of Service via crafted AES-GCM packet decoder inputs,https://avd.aquasec.com/nvd/cve-2026-46597
usr/bin/mongotop,CVE-2026-25681,golang.org/x/net,v0.47.0,0.55.0,HIGH,golang.org/x/net/html: golang.org/x/net/html: Arbitrary code execution via Cross-Site Scripting,https://avd.aquasec.com/nvd/cve-2026-25681
usr/bin/mongotop,CVE-2026-27136,golang.org/x/net,v0.47.0,0.55.0,HIGH,golang.org/x/net/html: golang: golang.org/x/net/html: Cross-Site Scripting via HTML parsing bypass,https://avd.aquasec.com/nvd/cve-2026-27136
usr/bin/mongotop,CVE-2026-33814,golang.org/x/net,v0.47.0,0.53.0,HIGH,net/http/internal/http2: golang: golang.org/x/net: Go HTTP/2: Denial of Service via malformed SETTINGS_MAX_FRAME_SIZE frame,https://avd.aquasec.com/nvd/cve-2026-33814
usr/bin/mongotop,CVE-2026-39821,golang.org/x/net,v0.47.0,0.55.0,HIGH,golang.org/x/net/idna: golang: golang.org/x/net/idna: Privilege escalation via incorrect Punycode label processing,https://avd.aquasec.com/nvd/cve-2026-39821
usr/bin/mongotop,CVE-2026-27145,stdlib,v1.25.9,"1.25.11, 1.26.4",HIGH,crypto/x509: golang: golang crypto/x509: Denial of Service via excessive processing of DNS SAN entries,https://avd.aquasec.com/nvd/cve-2026-27145
usr/bin/mongotop,CVE-2026-33811,stdlib,v1.25.9,"1.25.10, 1.26.3",HIGH,net: golang: Go net package: Denial of Service via long CNAME response in LookupCNAME,https://avd.aquasec.com/nvd/cve-2026-33811
usr/bin/mongotop,CVE-2026-33814,stdlib,v1.25.9,"1.25.10, 1.26.3",HIGH,net/http/internal/http2: golang: golang.org/x/net: Go HTTP/2: Denial of Service via malformed SETTINGS_MAX_FRAME_SIZE frame,https://avd.aquasec.com/nvd/cve-2026-33814
usr/bin/mongotop,CVE-2026-39820,stdlib,v1.25.9,"1.25.10, 1.26.3",HIGH,net/mail: golang: Go net/mail: Denial of Service via crafted email inputs,https://avd.aquasec.com/nvd/cve-2026-39820
usr/bin/mongotop,CVE-2026-39836,stdlib,v1.25.9,"1.25.10, 1.26.3",HIGH,ELSA-2026-22121:  golang security update (IMPORTANT),https://avd.aquasec.com/nvd/cve-2026-39836
usr/bin/mongotop,CVE-2026-42499,stdlib,v1.25.9,"1.25.10, 1.26.3",HIGH,net/mail: golang: net/mail: Denial of Service via pathological email address parsing,https://avd.aquasec.com/nvd/cve-2026-42499
usr/bin/mongotop,CVE-2026-42504,stdlib,v1.25.9,"1.25.11, 1.26.4",HIGH,mime: golang: Golang MIME: Denial of Service via maliciously-crafted MIME header,https://avd.aquasec.com/nvd/cve-2026-42504
usr/local/bin/gosu,CVE-2025-68121,stdlib,v1.24.6,"1.24.13, 1.25.7, 1.26.0-rc.3",CRITICAL,crypto/tls: crypto/tls: Incorrect certificate validation during TLS session resumption,https://avd.aquasec.com/nvd/cve-2025-68121
usr/local/bin/gosu,CVE-2025-61726,stdlib,v1.24.6,"1.24.12, 1.25.6",HIGH,golang: net/url: Memory exhaustion in query parameter parsing in net/url,https://avd.aquasec.com/nvd/cve-2025-61726
usr/local/bin/gosu,CVE-2025-61729,stdlib,v1.24.6,"1.24.11, 1.25.5",HIGH,crypto/x509: golang: Denial of Service due to excessive resource consumption via crafted certificate,https://avd.aquasec.com/nvd/cve-2025-61729
usr/local/bin/gosu,CVE-2026-25679,stdlib,v1.24.6,"1.25.8, 1.26.1",HIGH,net/url: Incorrect parsing of IPv6 host literals in net/url,https://avd.aquasec.com/nvd/cve-2026-25679
usr/local/bin/gosu,CVE-2026-27145,stdlib,v1.24.6,"1.25.11, 1.26.4",HIGH,crypto/x509: golang: golang crypto/x509: Denial of Service via excessive processing of DNS SAN entries,https://avd.aquasec.com/nvd/cve-2026-27145
usr/local/bin/gosu,CVE-2026-32280,stdlib,v1.24.6,"1.25.9, 1.26.2",HIGH,crypto/x509: crypto/tls: golang: Go: Denial of Service vulnerability in certificate chain building,https://avd.aquasec.com/nvd/cve-2026-32280
usr/local/bin/gosu,CVE-2026-32281,stdlib,v1.24.6,"1.25.9, 1.26.2",HIGH,crypto/x509: golang: Go crypto/x509: Denial of Service via inefficient certificate chain validation,https://avd.aquasec.com/nvd/cve-2026-32281
usr/local/bin/gosu,CVE-2026-32283,stdlib,v1.24.6,"1.25.9, 1.26.2",HIGH,crypto/tls: golang: Go crypto/tls: Denial of Service via multiple TLS 1.3 key update messages,https://avd.aquasec.com/nvd/cve-2026-32283
usr/local/bin/gosu,CVE-2026-33811,stdlib,v1.24.6,"1.25.10, 1.26.3",HIGH,net: golang: Go net package: Denial of Service via long CNAME response in LookupCNAME,https://avd.aquasec.com/nvd/cve-2026-33811
usr/local/bin/gosu,CVE-2026-33814,stdlib,v1.24.6,"1.25.10, 1.26.3",HIGH,net/http/internal/http2: golang: golang.org/x/net: Go HTTP/2: Denial of Service via malformed SETTINGS_MAX_FRAME_SIZE frame,https://avd.aquasec.com/nvd/cve-2026-33814
usr/local/bin/gosu,CVE-2026-39820,stdlib,v1.24.6,"1.25.10, 1.26.3",HIGH,net/mail: golang: Go net/mail: Denial of Service via crafted email inputs,https://avd.aquasec.com/nvd/cve-2026-39820
usr/local/bin/gosu,CVE-2026-39836,stdlib,v1.24.6,"1.25.10, 1.26.3",HIGH,ELSA-2026-22121:  golang security update (IMPORTANT),https://avd.aquasec.com/nvd/cve-2026-39836
usr/local/bin/gosu,CVE-2026-42499,stdlib,v1.24.6,"1.25.10, 1.26.3",HIGH,net/mail: golang: net/mail: Denial of Service via pathological email address parsing,https://avd.aquasec.com/nvd/cve-2026-42499
usr/local/bin/gosu,CVE-2026-42504,stdlib,v1.24.6,"1.25.11, 1.26.4",HIGH,mime: golang: Golang MIME: Denial of Service via maliciously-crafted MIME header,https://avd.aquasec.com/nvd/cve-2026-42504
