Target,VulnerabilityID,Package,InstalledVersion,FixedVersion,Severity,Title,PrimaryURL
usr/sbin/gosu,CVE-2026-39820,stdlib,v1.22.2,"1.25.10, 1.26.3",HIGH,net/mail: golang: Go net/mail: Denial of Service via crafted email inputs,https://avd.aquasec.com/nvd/cve-2026-39820
usr/sbin/gosu,CVE-2026-39821,stdlib,v1.22.2,"1.25.13, 1.26.6, 1.27.0-rc.3",HIGH,golang.org/x/net/idna: golang: net/http: golang.org/x/net/idna: Privilege escalation via incorrect Punycode label processing,https://avd.aquasec.com/nvd/cve-2026-39821
usr/sbin/gosu,CVE-2026-39822,stdlib,v1.22.2,"1.25.12, 1.26.5, 1.27.0-rc.2",HIGH,golang: Go os.Root: Symlink following vulnerability allows directory traversal,https://avd.aquasec.com/nvd/cve-2026-39822
usr/sbin/gosu,CVE-2026-39836,stdlib,v1.22.2,"1.25.10, 1.26.3",HIGH,net: golang: Go net package: Denial of Service via NUL byte in Dial and LookupPort on Windows,https://avd.aquasec.com/nvd/cve-2026-39836
usr/sbin/gosu,CVE-2026-42499,stdlib,v1.22.2,"1.25.10, 1.26.3",HIGH,net/mail: golang: net/mail: Denial of Service via pathological email address parsing,https://avd.aquasec.com/nvd/cve-2026-42499
usr/sbin/gosu,CVE-2026-42504,stdlib,v1.22.2,"1.25.11, 1.26.4",HIGH,mime: golang: Golang MIME: Denial of Service via maliciously-crafted MIME header,https://avd.aquasec.com/nvd/cve-2026-42504
usr/sbin/gosu,CVE-2026-56853,stdlib,v1.22.2,"1.25.13, 1.26.6, 1.27.0-rc.3",HIGH,net/http: golang: Go net/http: Unencrypted HTTP/2 connections vulnerable to Denial of Service,https://avd.aquasec.com/nvd/cve-2026-56853
usr/sbin/gosu,CVE-2026-56858,stdlib,v1.22.2,"1.25.13, 1.26.6, 1.27.0-rc.3",HIGH,html/template: golang: Go html/template: Cross-Site Scripting via pathological input,https://avd.aquasec.com/nvd/cve-2026-56858
usr/sbin/gosu,CVE-2026-56859,stdlib,v1.22.2,"1.25.13, 1.26.6, 1.27.0-rc.3",HIGH,encoding/xml: golang: Go: Denial of Service via XML decoding recursion depth issue,https://avd.aquasec.com/nvd/cve-2026-56859
usr/sbin/gosu,CVE-2026-56860,stdlib,v1.22.2,"1.25.13, 1.26.6, 1.27.0-rc.3",HIGH,net/url: golang: golang net/url: Denial of Service from quadratic complexity in path resolution,https://avd.aquasec.com/nvd/cve-2026-56860
usr/sbin/gosu,CVE-2026-56862,stdlib,v1.22.2,"1.25.13, 1.26.6, 1.27.0-rc.3",HIGH,crypto/tls: golang: Golang crypto/tls: Denial of Service via indefinite KeyUpdate messages,https://avd.aquasec.com/nvd/cve-2026-56862
